"cbsa"	"cbsa_name"	"mfi"	"mfi_hud"
"451"	99951	"nonmetro portion of VIRGINIA"	48460	52000
"452"	99953	"nonmetro portion of WASHINGTON"	54500	58300
"453"	99954	"nonmetro portion of WEST VIRGINIA"	43503	47100
"454"	99955	"nonmetro portion of WISCONSIN"	57005	60600
"455"	99956	"nonmetro portion of WYOMING"	67040	70700
"456"	99960	"nonmetro portion of AMERICAN SAMOA"	24706	0
"457"	99966	"nonmetro portion of GUAM"	50607	51900
"458"	99969	"nonmetro portion of NORTHERN MARIANA ISLANDS"	22455	0
"459"	99972	"nonmetro portion of PUERTO RICO"	16624	18100
"460"	99978	"nonmetro portion of VIRGIN ISLANDS"	45058	36500
